latitude,longitude,nwk
35.46883,44.39098,5
35.46883,44.39098,7
35.46883,44.39098,2
35.46883,44.39098,4
35.46883,44.39098,3
35.46883,44.39098,3
35.46883,44.39098,13
35.46883,44.39098,8
35.46883,44.39098,57
35.46883,44.39098,8
35.46883,44.39098,17
35.46883,44.39098,9
35.46883,44.39098,2
35.46883,44.39098,6
35.46883,44.39098,4
35.46883,44.39098,100
35.46883,44.39098,9
35.46883,44.39098,28
35.46883,44.39098,80
35.46883,44.39098,0
35.46883,44.39098,16
35.46883,44.39098,9
35.46883,44.39098,34
35.46883,44.39098,21
35.46883,44.39098,1
35.46883,44.39098,78
35.46883,44.39098,7
35.46883,44.39098,63
35.46883,44.39098,190
35.46883,44.39098,1
35.46883,44.39098,6
35.46883,44.39098,1
35.46883,44.39098,4
35.46883,44.39098,3
35.46883,44.39098,0
35.46883,44.39098,6
35.46883,44.39098,21
35.46883,44.39098,4
35.46883,44.39098,7
35.46883,44.39098,263
35.46883,44.39098,31
35.46883,44.39098,54
35.46883,44.39098,57
35.46883,44.39098,12
35.46883,44.39098,2
35.46883,44.39098,9
35.46883,44.39098,58
35.46883,44.39098,7
35.46883,44.39098,2
35.46883,44.39098,3
35.46883,44.39098,21
35.46883,44.39098,6
35.46883,44.39098,28
35.46883,44.39098,11
35.46883,44.39098,6
35.46883,44.39098,12
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,16
35.46883,44.39098,2
35.46883,44.39098,5
35.46883,44.39098,9
35.46883,44.39098,3
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,9
35.46883,44.39098,4
35.46883,44.39098,10
35.46883,44.39098,8
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,8
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,9
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,4
35.46883,44.39098,0
35.46883,44.39098,210
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,14
35.46883,44.39098,3
35.46883,44.39098,4
35.46883,44.39098,4
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,12
35.46883,44.39098,176
35.46883,44.39098,1
35.46883,44.39098,4
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,11
35.46883,44.39098,1
35.46883,44.39098,3
35.46883,44.39098,4
35.46883,44.39098,10
35.46883,44.39098,9
35.46883,44.39098,0
35.46883,44.39098,32
35.46883,44.39098,2
35.46883,44.39098,0
35.46883,44.39098,3
35.46883,44.39098,1
35.46883,44.39098,3
35.46883,44.39098,130
35.46883,44.39098,17
35.46883,44.39098,35
35.46883,44.39098,36
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,4
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,0
35.46883,44.39098,3
35.46883,44.39098,14
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,11
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,23
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,3
35.46883,44.39098,0
35.46883,44.39098,4
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,79
35.46883,44.39098,14
35.46883,44.39098,2
35.46883,44.39098,3
35.46883,44.39098,3
35.46883,44.39098,1
35.46883,44.39098,9
35.46883,44.39098,11
35.46883,44.39098,0
35.46883,44.39098,6
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,3
35.46883,44.39098,0
35.46883,44.39098,15
35.46883,44.39098,85
35.46883,44.39098,0
35.46883,44.39098,11
35.46883,44.39098,2
35.46883,44.39098,17
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,6
35.46883,44.39098,3
35.46883,44.39098,2
35.46883,44.39098,8
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,19
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,9
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,5
35.46883,44.39098,69
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,4
35.46883,44.39098,14
35.46883,44.39098,1
35.46883,44.39098,9
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,7
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,3
35.46883,44.39098,1
35.46883,44.39098,3
35.46883,44.39098,3
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,5
35.46883,44.39098,1
35.46883,44.39098,17
35.46883,44.39098,8
35.46883,44.39098,4
35.46883,44.39098,18
35.46883,44.39098,1
35.46883,44.39098,55
35.46883,44.39098,3
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,10
35.46883,44.39098,3
35.46883,44.39098,24
35.46883,44.39098,1
35.46883,44.39098,9
35.46883,44.39098,9
35.46883,44.39098,11
35.46883,44.39098,13
35.46883,44.39098,20
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,31
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,106
35.46883,44.39098,8
35.46883,44.39098,4
35.46883,44.39098,6
35.46883,44.39098,0
35.46883,44.39098,3
35.46883,44.39098,20
35.46883,44.39098,23
35.46883,44.39098,23
35.46883,44.39098,16
35.46883,44.39098,0
35.46883,44.39098,3
35.46883,44.39098,1
35.46883,44.39098,7
35.46883,44.39098,0
35.46883,44.39098,3
35.46883,44.39098,1
35.46883,44.39098,12
35.46883,44.39098,21
35.46883,44.39098,2
35.46883,44.39098,19
35.46883,44.39098,2
35.46883,44.39098,42
35.46883,44.39098,2
35.46883,44.39098,1.6
35.46883,44.39098,0
35.46883,44.39098,3
35.46883,44.39098,8
35.46883,44.39098,0
35.46883,44.39098,91
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,2
35.46883,44.39098,4
35.46883,44.39098,12
35.46883,44.39098,3
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,0
35.46883,44.39098,1
35.46883,44.39098,0
35.46883,44.39098,2
35.46883,44.39098,1
35.46883,44.39098,1
35.46883,44.39098,0
35.469059,44.391918,3
35.46911,63.520311,13.5
35.46911,63.520311,4
35.46911,63.520311,13.5
35.469297,44.391607,16
35.469596,44.391235,3
35.469596,44.391235,3
35.469596,44.391235,1
35.469596,44.391235,16
35.469596,44.391235,42
35.469596,44.391235,2
35.469596,44.391235,1
35.469596,44.391235,3
35.469596,44.391235,0
35.469601,44.391285,38
35.469618,44.390888,17.5
35.46979,44.396337,10
35.46979,44.396337,40
35.46979,44.396337,1
35.470177,44.390202,17.5
35.470177,44.390888,2
35.470177,44.391518,0
35.470177,44.391518,1
35.470702,43.284373,3
35.471855,44.391518,2
35.472015,-97.520354,0
35.474651,44.389858,4
35.47521,44.390202,1
35.477905,44.384693,16
35.47847,72.588631,1
35.478733,72.58867,0
35.482121,44.42025,6
35.485833,43.240556,2
35.48604,43.2408,3
35.489747,43.103271,1
35.489838,44.375667,1
35.490112,71.724269,12
35.490866,43.097777,0
35.490866,43.097777,5
35.490866,43.106017,1
35.490866,43.106017,5
35.492997,43.242478,3
35.492997,43.242478,1
35.492997,43.242478,2
35.492997,43.242478,1
35.492997,43.242478,4
35.492997,43.242478,1
35.493072,43.24237,1
35.493072,43.24237,0
35.493072,43.24237,2
35.493072,43.24237,5
35.493072,43.24237,3
35.493072,43.24237,10
35.493072,43.24237,3
35.493072,43.24237,2
35.493072,43.24237,18
35.493072,43.24237,6
35.493072,43.24237,4
35.493072,43.24237,1
35.493072,43.24237,1
35.493072,43.24237,0
35.493072,43.24237,0
35.493072,43.24237,13
35.493072,43.24237,2
35.493072,43.24237,2
35.493072,43.24237,2
35.493072,43.24237,1
35.493072,43.24237,0
35.493102,43.097763,0
35.493102,43.099136,2
35.493212,6.461728,4
35.49422,43.095016,0
35.49422,43.096404,2
35.494721,43.097213,0
35.494721,43.097213,18
35.494721,43.097213,1
35.494846,43.097162,5
35.494846,43.097162,1
35.494846,43.097162,1
35.494846,43.097162,2
35.494846,43.097162,2
35.494846,43.097162,25
35.494846,43.097162,0
35.494846,43.097162,0
35.494846,43.097162,4
35.496533,43.095389,1
35.496533,43.095389,2
35.499504,63.372609,8
35.500716,43.238659,2
35.503679,43.112189,3
35.504758,43.237457,4
35.51078,71.00575,16
35.5111,36.3064,4
35.5111,36.3064,3.34
35.5111,36.3064,2
35.511758,43.237282,0
35.511758,43.237282,8
35.515014,43.237822,6
35.515016,43.237822,1
35.515016,43.237822,3
35.515016,43.237822,6
35.516236,24.018807,0
35.516236,24.018807,0
35.516236,24.018807,0
35.516236,24.018807,0
35.516863,35.787049,0
35.517222,43.228056,105
35.517222,43.228056,2
35.517222,43.228056,4
35.519444,-0.408333,13
35.520668,35.794431,0
35.521104,0.310564,1
35.525966,6.229588,10
35.52832,-0.19369,9
35.549128,6.169825,1
35.54987,45.433493,7
35.54987,45.433493,1
35.54987,45.433493,3
35.54987,45.433493,3
35.54987,45.433493,1
35.54991,45.433399,1
35.55,6.166667,1
35.55,6.166667,2
35.55,6.166667,2
35.55,45.433333,1
35.55,45.433333,0
35.55,6.166667,12
35.55,6.166667,21
35.55,6.166667,90
35.55,6.166667,2
35.550356,45.432795,32
35.550356,45.432795,0
35.550356,45.432795,2
35.552179,1.711274,2
35.554574,45.428756,1
35.555412,45.428413,1
35.557349,45.433409,1
35.558627,71.219975,0
35.559468,6.180464,1
35.560714,71.797266,0
35.560954,68.814751,6
35.563231,6.228957,1
35.564071,45.430419,0
35.564601,64.431892,18
35.564601,64.431892,2
35.569098,65.18991,10
35.569621,45.39834,3
35.57315,42.732744,10
35.574465,42.73376,2
35.575928,42.734519,1
35.575928,42.734519,2
35.575928,42.734519,22
35.580278,63.327778,2
35.580278,63.327778,1
35.58333,43.88333,0
35.584338,5.860815,2
35.587387,42.71699,4
35.590274,63.33293,5
35.5938,63.335419,7
35.5938,63.335419,25
35.5938,63.335419,33
35.5938,63.335419,1
35.5938,63.335419,8
35.5938,63.335419,1
35.5938,63.335419,3
35.5938,63.335419,0
35.5938,63.335419,5
35.5938,63.335419,0
35.5938,63.335419,0
35.5938,63.335419,31
35.593853,63.335547,3
35.59469,63.332732,4
35.59469,63.332732,2
35.595833,64.024444,4.66
35.598206,64.763659,2
35.598206,64.763659,1
35.598206,64.763659,13
35.598206,64.763659,4
35.598206,64.763659,5
35.598206,64.763659,7
35.598298,64.762182,16
35.598973,64.018536,15
35.59901,5.893085,11
35.601153,68.858577,1
35.60176,6.08408,0
35.60409,0.58874,3
35.60556,63.3253,1
35.607221,140.10627,0
35.608611,68.685833,0
35.60986,-0.56448,7
35.611261,68.689855,2
35.612064,64.750701,0
35.613663,36.560648,0
35.613767,63.338699,11
35.613767,63.338699,7
35.613952,68.678922,3
35.613952,68.678922,0
35.615278,68.659444,6
35.615725,-87.035447,0
35.616667,63.283333,6
35.617186,68.692003,4
35.6175,69.4725,0
35.619167,68.525556,2
35.62392,45.949173,2
35.627754,64.83728,8
35.630833,5.911667,2
35.631175,44.006767,0
35.6325,44.003889,0
35.6325,44.003889,0
35.633475,51.362792,1
35.640348,63.309294,2
35.640348,63.309294,2
35.640348,63.309294,3
35.640348,63.309294,0
35.640348,63.309294,6
35.646572,139.653247,0
35.649744,36.679683,3
35.649744,36.679683,8
35.650269,63.303184,48
35.65129,9.05306,0
35.653072,65.370041,4
35.656355,42.948453,1
35.66528,6.64806,0
35.668333,8.007222,6
35.668454,66.043882,9
35.669052,43.542445,0
35.669381,44.081777,0
35.669381,44.081777,0
35.669381,44.081777,4
35.669381,44.081777,1
35.66957,64.05133,5
35.670747,66.046353,32
35.671944,44.066944,126
35.672778,71.343333,11
35.672778,71.343333,2
35.672778,71.343333,3
35.672778,71.343333,1
35.672778,71.343333,0
35.673401,71.343098,3
35.674722,44.070556,0
35.674949,44.070597,32
35.680098,64.287858,11
35.684521,64.292107,2
35.684521,64.292107,10
35.684521,64.292107,1
35.684521,64.292107,2.34
35.684521,64.292107,5
35.684521,64.292107,1
35.684521,64.292107,3
35.684521,64.292107,11
35.684521,64.292107,3
35.684521,64.292107,30
35.685826,139.756684,0
35.685826,139.756684,0
35.685826,139.756684,0
35.685826,139.756684,0
35.685826,139.756684,0
35.688611,44.109167,4
35.688611,44.109167,0
35.690206,43.907375,3
35.69206,64.295739,3
35.69206,64.295739,4
35.69206,64.295739,9
35.69206,64.295739,0
35.69206,64.295739,0
35.69206,64.295739,0
35.69364,6.187075,2
35.694598,1.998181,3
35.694847,-0.633123,3
35.694911,1.92113,3
35.695,64.367778,2
35.696111,4.539313,8
35.696944,-0.633056,14
35.696944,-0.633056,4
35.699462,8.046773,0
35.699906,43.536794,0
35.701321,43.9188,0
35.70206,66.157583,4
35.703845,4.572282,1
35.703845,4.572282,2
35.704616,-0.654332,1
35.7076,36.802113,4
35.713266,41.760647,8
35.713863,36.525666,15
35.713985,36.525666,1
35.716623,0.750045,6
35.722869,67.814764,1
35.724218,41.747131,5
35.724218,71.285949,1
35.725556,63.789444,18
35.727521,63.776378,4
35.729444,-0.465833,4
35.729444,-0.465833,2
35.731566,126.733465,60
35.731743,68.668277,7
35.733333,0.55,6
35.733333,0.55,2
35.733333,0.55,2
35.733333,0.55,4
35.733333,0.55,7
35.734162,0.752626,6
35.735366,68.66307,4
35.735658,0.564675,5
35.737383,36.683591,1
35.737595,63.827434,5
35.73845,139.326932,0
35.73845,139.326932,0
35.73941,63.782474,3
35.73941,63.782474,3
35.742269,0.559458,0
35.7478,1.546693,4
35.748056,2.381389,6
35.74922,1.54778,6
35.75,44.15,8
35.753894,43.288013,5
35.75589,68.762047,2
35.759773,-0.072341,4
35.761436,66.78034,4
35.761436,66.78034,0
35.764671,43.127325,1
35.765326,43.590168,1
35.765326,43.590168,90
35.765326,43.590168,2
35.765326,43.590168,1
35.766667,51.45,3
35.767796,63.765915,0
35.771149,10.827331,0
35.772012,43.121196,1
35.77677,10.825516,0
35.778271,43.251536,1
35.781705,43.250488,1
35.783056,64.280278,26
35.783611,0.626667,8
35.786944,0.666667,9
35.788057,66.272789,1
35.791215,43.272015,1
35.791619,43.271951,1
35.792844,43.291888,2
35.794064,43.293129,3
35.795084,63.719027,10
35.797234,43.295939,4
35.797342,43.29309,3
35.798079,43.296847,1
35.798079,43.296847,2
35.798079,43.296847,1
35.798084,43.293239,1
35.798157,43.293191,6
35.798212,43.293114,27
35.798212,43.293114,6
35.798212,43.293114,0
35.798212,43.293114,1
35.798212,43.293114,2
35.798212,43.293114,1
35.798212,43.293114,12
35.798212,43.293114,9
35.798212,43.293114,0
35.798212,43.293114,1
35.798212,43.293114,2
35.798323,43.291941,1
35.798462,43.294544,5
35.798462,43.294544,4
35.798611,43.295,0
35.80007,43.297928,1
35.800278,43.289722,3
35.804295,69.287754,5
35.804295,69.287754,0
35.804295,69.287754,1
35.804295,69.287754,6
35.804295,69.287754,3
35.804295,69.287754,9
35.804295,69.287754,159
35.804295,69.287754,3
35.804295,69.287754,0
35.804295,69.287754,0
35.804295,69.287754,11
35.804295,69.287754,0
35.804295,69.287754,23
35.804295,69.287754,0
35.804295,69.287754,2
35.804295,69.287754,0
35.804295,69.287754,0
35.804295,69.287754,2
35.804295,69.287754,0
35.804295,69.287754,1
35.804295,69.287754,3
35.804295,69.287754,4
35.805906,38.987674,0
35.805906,38.987674,0
35.812641,36.193641,0
35.813359,69.282074,4
35.814105,36.320511,4
35.814194,36.611503,20
35.815556,43.443889,5
35.816667,43.266667,3
35.817127,64.370948,1
35.821792,63.129691,19
35.82688,36.695722,2
35.82688,36.695722,40
35.82688,36.695722,1
35.82688,36.695722,15
35.82688,36.695722,0
35.82688,36.695722,0
35.82711,50.98037,1
35.832549,36.74704,0
35.832981,10.63875,1
35.832981,10.63875,1
35.833402,36.696653,2.67
35.833402,36.696653,1
35.833408,65.234917,2
35.833844,64.525833,3
35.838527,71.781052,3
35.839232,71.780106,2
35.839232,71.780106,0
35.839232,71.780106,0
35.84,65.230833,0
35.84,65.230833,9
35.848126,64.24248,5
35.848126,64.24248,2
35.848987,64.242339,4
35.8501,66.522002,1
35.852358,66.52239,2
35.855278,1.332222,5
35.855278,1.332222,5
35.855492,65.283165,0
35.85635,64.537682,3
35.85635,64.537682,3
35.857513,64.538846,1
35.857513,64.538846,5
35.859005,64.337096,2
35.861589,36.803857,0
35.862438,64.554127,5
35.862438,64.554127,0
35.862438,64.554127,16
35.862438,64.554127,0
35.866343,7.883627,2
35.866667,36.8,33
35.866667,36.8,19
35.866667,36.8,1
35.867567,43.295809,42
35.867778,1.111389,4
35.868891,1.110266,5
35.868891,1.110266,7
35.868931,1.110247,7
35.869021,64.248047,0
35.869722,36.720278,54
35.870833,2.028889,62
35.870833,2.028889,14
35.870833,2.028889,4
35.870833,2.028889,6
35.871389,10.569722,0
35.871435,128.601445,2
35.873334,2.025519,3
35.875766,74.437907,5
35.876811,64.376922,6
35.878897,64.513235,5
35.879164,63.675056,5
35.879164,63.675056,16
35.879164,63.675056,0
35.883333,69.116667,1
35.883703,65.919174,0
35.885095,4.401621,5
35.885556,2.750833,2
35.887909,3.773506,2
35.889259,74.388156,2
35.899063,64.642761,7
35.900577,68.483215,5
35.900577,68.483215,3
35.900577,68.483215,6
35.900577,68.483215,1
35.905116,64.818013,0
35.905116,64.818013,3
35.905116,64.818013,2
35.905778,0.774386,3
35.9078,2.388369,2
35.909167,67.287222,0
35.913399,64.784832,32
35.914639,-79.056619,9
35.91784,64.775515,9
35.91784,64.775515,17
35.918057,74.289269,66
35.918057,74.289269,2
35.918057,74.289269,0
35.918091,74.289803,3
35.918091,74.289803,3
35.918091,74.289803,1
35.918091,74.289803,6
35.918091,74.289803,0
35.918091,74.289803,1
35.918091,74.289803,1
35.918091,74.289803,5
35.918091,74.289803,4
35.918091,74.289803,2
35.918091,74.289803,56
35.918091,74.289803,2
35.918091,74.289803,0
35.918091,74.289803,0
35.919167,64.815833,6
35.92017,64.776314,1
35.92017,64.776314,3
35.92017,64.776314,37
35.92017,64.776314,10
35.92017,64.776314,1
35.92017,64.776314,92
35.921169,6.699328,7
35.921661,2.077964,1
35.924722,6.695278,0
35.926869,1.998718,5
35.927962,42.565887,1
35.927962,42.565887,3
35.927962,42.565887,9
35.931816,36.635165,2
35.933296,36.633351,10
35.933333,36.633333,6
35.933333,36.633333,111
35.933333,36.633333,5
35.933333,36.633333,6
35.933333,36.633333,54
35.933826,64.624377,12
35.936077,6.74758,1
35.946883,64.777343,4
35.947449,39.036781,3
35.947449,39.036781,0
35.947749,2.112502,1
35.948005,2.11252,2
35.948134,68.709326,24
35.949331,68.710157,2
35.95,68.7,0
35.95,68.7,1
35.95,68.7,8
35.95,68.7,9
35.95,68.7,7
35.951334,68.708298,4
35.951349,68.708298,0
35.951351,68.708298,2
35.952997,39.016199,0
35.954109,39.038143,2
35.95663,64.2952,13
35.960495,-83.920914,9
35.961568,0.71962,22
35.96667,43.61667,4
35.96667,43.61667,4
35.966718,0.093298,1
35.975847,65.378105,1
35.976132,65.380754,0
35.976132,65.380754,0
35.9772,65.378166,5
35.9772,65.378166,4
35.9772,65.378166,4
35.98073,67.570854,2
35.98073,67.570854,1
35.98073,67.570854,0
35.982029,2.961707,2
35.988056,68.635278,4
35.988056,68.635278,3
35.988462,64.720039,14
35.989677,65.366867,0
35.992499,43.220881,1
35.9925,43.220556,9
35.9925,43.220556,7
35.9925,43.220556,5
35.992567,43.218238,2
35.992567,43.218238,2
35.992567,43.218238,2
35.992567,43.218238,9
35.992567,43.218238,3
35.992567,43.218238,0
35.99269,43.22056,1
35.993611,2.145556,1
35.993611,2.145556,5
35.993611,2.145556,1
35.993611,2.145556,8
35.993878,36.779602,4
35.994952,36.937011,18
35.996133,43.224464,33
35.996667,42.829722,0
35.996884,36.782439,0
35.997136,36.785249,1
35.997287,43.225458,1
35.997287,43.225458,2
35.997287,43.225458,5
35.997287,43.225458,1
35.997287,43.225458,3
36,42.466667,11
36.003422,1.010164,5
36.003826,1.621694,2
36.003826,1.621694,2
36.003826,1.621694,1
36.00461,1.79603,6
36.00607,2.80808,4
36.012602,36.671452,0
36.015,3.342778,6
36.02114,65.76095,4
36.02114,65.76095,0
36.023,4.1024,10
36.023731,1.274586,3
36.030193,72.00794,0
36.032778,38.023611,0
36.033333,10.5,0
36.039021,43.08482,2
36.049722,1.589444,3
36.04981,1.58959,3
36.05,41.716667,2
36.05,41.716667,8
36.05,41.716667,4
36.05,41.716667,2
36.05,69.083333,2
36.05,69.083333,5
36.05,69.083333,5
36.05,69.083333,4
36.05003,41.716633,3
36.05003,41.716633,2
36.05003,41.716633,11
36.05003,41.716633,11
36.05003,41.716633,0
36.050779,2.963169,7
36.053486,2.937574,44
36.053486,2.937574,5
36.053486,2.937574,0
36.054034,42.401921,1
36.055423,40.723107,16
36.055654,64.946467,43
36.060044,2.841283,4
36.060044,2.841283,11
36.061018,2.924832,4
36.063686,37.676435,1
36.063976,69.101688,3
36.063976,69.101688,2
36.063976,69.101688,0
36.063976,69.101688,2
36.064225,43.084532,1
36.066667,1.133333,20
36.066667,1.133333,4
36.066667,1.4,27
36.066862,70.787201,0
36.06722,120.382504,0
36.067989,65.378161,2
36.067989,65.378161,0
36.068056,66.888889,9
36.068964,42.689278,3
36.069432,1.989646,9
36.075556,69.117778,4
36.077619,2.096665,4
36.077754,4.462888,27
36.07791,1.10583,0
36.079561,64.905955,4
36.079561,64.905955,2
36.079561,64.905955,3
36.079561,64.905955,2
36.079561,64.905955,9
36.079561,64.905955,7
36.079561,64.905955,6
36.079561,64.905955,4
36.079561,64.905955,1.5
36.079561,64.905955,0
36.080182,4.809036,2
36.080182,64.900875,1
36.085451,66.516864,3
36.086231,67.13695,1
36.08906,43.159361,0
36.1,68.8,0
36.102628,65.38071,1
36.102628,65.38071,2
36.102628,65.38071,5
36.102628,65.38071,4
36.102628,65.38071,3
36.102628,65.38071,2
36.103459,65.4075,0
36.110556,66.283333,4
36.113234,2.303522,5
36.113234,2.303522,2
36.11418,2.30438,3
36.114234,1.50743,0
36.11815,2.306205,1
36.11863,2.0106,8
36.11875,68.953959,0
36.11875,68.953959,1
36.12141,2.205412,2
36.12744,1.8684,1
36.130539,66.474768,2
36.13122,66.47531,0
36.133317,2.916647,17
36.133317,2.916647,3
36.133317,2.916647,6
36.133333,2.916667,4
36.133333,2.916667,26
36.133333,2.916667,5
36.133333,2.916667,2
36.133333,65.833333,0
36.138239,43.001315,0
36.138334,43.001268,2
36.138984,43.160949,1
36.140806,2.895943,24
36.143469,43.313313,1
36.146913,1.50603,6
36.148178,68.408188,0
36.151326,5.687229,5
36.152778,5.69,1
36.1534,43.016567,1
36.154988,72.107319,12
36.155099,39.124512,0
36.156678,43.359513,2
36.156678,43.359513,1
36.156678,43.359513,4
36.156944,2.404167,3
36.158167,43.25326,3
36.158179,43.253263,1
36.158179,43.253263,1
36.158179,43.253263,8
36.158179,43.253263,0
36.158179,43.253263,0
36.158179,43.253263,1
36.159589,1.612265,2
36.159878,66.935617,7
36.160224,43.095931,10
36.161648,0.969065,9
36.161944,68.739167,0
36.164167,43.259444,10
36.164167,43.259444,2
36.164167,43.259444,0
36.16417,43.25966,5
36.16417,43.25966,2
36.16417,43.25966,3
36.16417,43.25966,20
36.164211,0.440826,12
36.164211,0.440826,22
36.165062,1.336673,2
36.16525,1.33452,3
36.16525,1.33452,3
36.16525,1.33452,1
36.16525,1.33452,0
36.16525,1.33452,32
36.165593,1.339503,2
36.165874,1.332239,0
36.166333,1.333551,1
36.166333,1.333551,2
36.166333,1.333551,6
36.166337,1.333373,23
36.166389,43.256944,4
36.166389,43.256944,7
36.166667,1.162222,8
36.166667,4.85,15
36.166667,68.75,1
36.166679,1.338768,5
36.166679,1.338768,26
36.166913,43.256085,2
36.16816,43.254204,2
36.16816,43.254204,3
36.168333,66.092778,1
36.168923,43.087521,3
36.168923,66.081734,5
36.169477,37.042036,123
36.173932,5.446425,4
36.176443,6.719083,2
36.177168,68.745047,2
36.177653,8.713261,0
36.177989,68.745622,2
36.177989,68.745622,9
36.177989,68.745622,3
36.177989,68.745622,3
36.178248,5.458124,2
36.178534,68.747589,2
36.178534,68.747589,8
36.178534,68.747589,1
36.1789,37.285795,60
36.178903,68.745306,12
36.178903,68.745306,2
36.178903,68.745306,0
36.178903,68.745306,1
36.178903,68.745306,2
36.179006,65.464133,15
36.180147,68.745389,15
36.180493,68.745217,2
36.183333,1.533333,1
36.184391,45.13596,0
36.185334,5.447498,3
36.186104,64.950385,80
36.186767,43.209503,5
36.187021,37.11964,9
36.1873,43.2093,6
36.187977,69.335432,0
36.187977,69.335432,0
36.187977,69.335432,6
36.187977,69.335432,0
36.187977,69.335432,5
36.188875,69.333129,3
36.188889,42.8025,7
36.18898,5.414416,2
36.18898,5.414416,0
36.190144,43.126215,4
36.191107,44.009101,0
36.191107,44.009101,57
36.191107,44.009101,367
36.191111,44.009167,1
36.191111,44.009167,23
36.191111,44.009167,0
36.191111,44.009167,105
36.191111,44.009167,2
36.191111,44.009167,210
36.191111,44.009167,144
36.191111,44.009167,31
36.191111,44.009167,0
36.191111,44.009167,4
36.191111,44.009167,4
36.191111,44.009167,43
36.191111,44.009167,1
36.193333,65.3525,3
36.194946,2.507604,13
36.194946,2.507604,13
36.195611,2.513615,14
36.196896,36.165108,7
36.198573,2.110527,3
36.19926,37.638296,1
36.199722,2.848611,6
36.2,36.166667,2
36.2,36.166667,4
36.201205,43.208785,4
36.201205,43.208785,3
36.201219,37.117818,5
36.202265,2.080534,0
36.203317,43.207849,1
36.205222,44.140906,1
36.20556,2.0792,14
36.206391,37.157368,0.34
36.207577,37.157135,18
36.208269,37.157768,0
36.209377,37.159138,1
36.21,1.670278,4
36.210762,37.158798,31
36.210771,65.944625,1
36.212253,36.520262,0
36.212567,37.02382,1
36.212742,65.931084,3
36.212742,65.931084,7
36.212859,37.158951,1
36.213149,65.931933,100
36.213149,65.931933,90
36.214114,43.379329,0
36.214363,37.153702,1
36.215506,37.159081,0.33
36.215549,37.159279,1
36.215549,37.159279,0
36.215549,37.159279,20
36.215549,37.159279,28
36.215549,37.159279,26
36.215549,37.159279,2
36.215549,37.159279,15
36.215549,37.159279,4
36.215549,37.159279,57
36.215549,37.159279,137
36.215549,37.159279,1
36.215549,37.159279,0
36.215549,37.159279,242
